,clean_text,retweets,favorites
5855,"Honda Pilot EX for sale in BAPTISTOWN, NJ . s/4cb2f39201ec41ebaddd47f0e39fb386 …",0.0,0.0
5856,Don't be madd cause I'm a Honda head now and you wish u were https:// s/815290268396163072 …,0.0,0.0
5857,Broken Promise - T-SQUARE - IMPRESSIVE,0.0,0.0
5858,Prueba A Bordo: Honda Civic Hatchback VIDEO . ivic-hatchback-2017/ …,0.0,0.0
5859,Honda Civic Driver Power Window Switch OEM   CarTruckParts/social/lndng-st/twt/-item/?id=311771074367&ItemName=2011+Honda+Civic+Driver+Power+Window+Switch+OEM&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
5860,Just in! We have recently added a Honda CBR to our inventory. Check it out: . s/3-7359275 …,0.0,0.0
5861,QT >> Halilhodzic warns Honda to find regular playing time . /01/soccer/international-soccer/halilhodzic-warns-honda-find-regular-playing-time/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
5862,Halilhodzic warns Honda to find regular playing time  ,0.0,0.0
5863,"The price for Honda Accord is $9,499 now. Take a look: . s/3-7075939 …",0.0,0.0
5864,My '09 Accord key broke off from the shell. I cannot remove the surrounding shard. How to fix? …,0.0,0.0
5865,Halilhodzic warns Honda to find regular playing time  ,0.0,0.0
5866,The one against Nashville! Going to Honda Center on Wednesday?,0.0,1.0
5867,Watching and I think I just saw a _UK,0.0,3.0
5868,I'm trynna turn ya Honda Accord into a benz,0.0,0.0
5869,Honda Accord SE J32A2 swap?  ,0.0,0.0
5870,The price has changed on our Honda Civic. Take a look: . s/3-7273730 …,0.0,0.0
5871,Honda Fit is really starting to come together. Just have to put this exhaust on.,0.0,1.0
5872,Yay getting my motor blower fixed...I think that's what you call it. ( Woodland Hills Honda ) on . land-hills-honda-woodland-hills-2?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b …,0.0,1.0
5873,HONDA XLX250R https://,0.0,0.0
5874,"HONDA CR-V T Redding, Eureka, Red Bluff, Northern California, Sacramento, CA H227:   via",0.0,0.0
5875,Honda has reported it holds the and Best Selling titles for ! Congrats to an amazing automaker!  ,0.0,0.0
5876,Thank you Rocio from the Latin American Chamber of Commerce of Charlotte for purchasing your brand new Honda ...  ,0.0,0.0
5877,A year ago today I was backed into by a FedEx truck & totaled out my Honda,0.0,3.0
5878,Honda Odyssey minivans recalled due to rear seat defect  ,0.0,0.0
5879,Honda FourTrax Rancher TRX420 FA5 Automatic X4 ATV w/IRS & FREE PLOW!!!  ,0.0,0.0
5880,HONDA FIT She`s(pink gold - metallicⅡ ) ⇒ https://,0.0,0.0
5881,Love how my Mazda looks in the snow. .,0.0,0.0
5882,Just in! We have recently added a Honda Odyssey to our inventory. Check it out :  ,0.0,0.0
5883,I've been trying to beat Piston Honda for days. It was easy as a kid.,0.0,10.0
5884,SE VENDE AMORTIGUADOR DELANTERO IZQUIERDO DEL HONDA CIVIC NUEVO - ORIGINAL MARCA CHINA DANAPAC UBICADO EN MARACAIBO POR MIL BS,0.0,0.0
5885,If somehow gets Honda I also want the following then; Sokratis Lewandowski Kagawa Reus Hazard Kante Modric Otamendi,0.0,4.0
5886,Just in! We have recently added a Honda Odyssey to our inventory. Check it out :  ,0.0,0.0
5887,Please RT? Sleek: Cafe Racer Dreams revamps the Honda Transalp  ,0.0,0.0
5888,I liked a video   Honda grom stunts | How to park your bike,0.0,0.0
5889,Shopping for a vehicle? Check out our newest addition: Honda CR-V: . s/3-7359219 …,0.0,0.0
5890,"My Human Name is Kiku Honda , My birthday is Febuary , My National Flower are Sakura and Chrysanthemum, if u want know about me",0.0,0.0
5891,Honda xr500 custom scrambler (Parkhill) $2400  ,0.0,0.0
5892,Honda Takata Corporation Airbag Crisis is Still Not Over  ,0.0,0.0
5893,Are you in the market for a ? Check out our website:  ,0.0,0.0
5894,HONDA ATC200X https://,0.0,0.0
5895,"What better way to ring in the new year, than in a brand new Honda CR-V? Drive safe and Happy New Years...  ",0.0,0.0
5896,The Henrys Honda team would like to wish all our Twitter friends a fantastic New Year! See you in !! .,1.0,1.0
5897,Gostei de um vídeo   riana … Grande - Bang Bang (Live on the Honda Stage at the iHeartRadio Theater LA),0.0,0.0
5898,Rosa is ready for new adventures in this amazing CR-V! Congrats from Clark Davis!  ,0.0,0.0
5899,HONDA CG TITAN ESD MANUAL - R$ |   …,0.0,0.0
5900,am I going to Honda this year?,0.0,0.0
5901,Being a sheep since its the craze … .,0.0,0.0
5902,Honda Crosstourer Travel Edition - Walkaround - EICMA Milan https://,0.0,0.0
5903,Why don't they have anything except chibi figures of Honda I'm ;-;,0.0,0.0
5904,Congratulations to the Wang Family on the purchase of a Honda Pilot. Our team says thank you.  ,0.0,0.0
5905,"a Honda is going to last over ,000 miles if you're wanting to keep it for many years!",0.0,0.0
5906,SUNDAY FUNDAY Dock!!! Join Amaya Sexton Misty Phoenix Nichelle Kartier Rahanna Honda Mitchell & myself...  ,0.0,0.0
5907,May you all have a blessed and successful ! Oh and go save an old Honda ! The high revving RC166.,0.0,1.0
5908,Vheelocityin Xenon Headlight For Honda Activa .,0.0,0.0
5909,Get the party started early in your Honda CRV.,0.0,0.0
5910,HONDA MCR125 https://,0.0,0.0
5911,I liked a video from   Honda Accord Touring V6 - Ultimate In-Depth Look in K,0.0,1.0
5912,"Vote For Me - Barker Honda Player of the Week   ? r=181973 … Go Vote for the baby bro, David Robinson Jr.",1.0,2.0
5913,"but just in case of a power failure, I have this.",0.0,0.0
5914,"The Boosters auctioned off a Civic this year to help ultimately raise over $300,000 to cover travel eenses.",6.0,8.0
5915,Wow! Check out this Honda Accord we just added: . s/3-7359143 …,0.0,0.0
5916,Horses of Honda power thanks Petar for the ride along… . PlLByp8csdkiGGO_WvryhzkMfk0/ …,0.0,0.0
5917,ϟ Hell Kustom ϟ: Honda CB750 By Brogue Motorcycles . cb750-1982-by-brogue-motorcycles.html?spref=tw …,1.0,10.0
5918,I just checked in at Honda with Download today!  ,0.0,0.0
5919,Congrats Mr. Liebmann on your new lease. in appreciates your business!!!  ,0.0,0.0
5920,I've been an AutoNation Honda Customer since but NO LONGER! . -honda-fremont-fremont?hrid=4BnOLFYYzZyEBPmAKOpXFw …,1.0,1.0
5921,My red Honda Pilot is about to be Slave-1.,0.0,1.0
5922,"junior honda quarter midget nd round heat : Brodie Wendel, Billy Lieb, Kayla Martin, David Bretz",0.0,1.0
5923,Chick-fil-a is a second home to Honda and Toyota vans.,0.0,0.0
5924,Is my clutch worn out?  ,0.0,0.0
5925,Just in! We have recently added a Honda Accord to our inventory. Check it out :  ,0.0,0.0
5926,The new Honda Civics are STILL sexy to me,0.0,0.0
5927,I added a video to a playlist   Rae Sremmurd - Black Beatles (Live On The Honda Stage) ft. Gucci Mane,0.0,0.0
5928,that_bagged_accord team_evince . . … .,0.0,0.0
5929,I added a video to a playlist   Honda Odyssey,0.0,0.0
5930,I added a video to a playlist   Honda CR-V,0.0,0.0
5931,I added a video to a playlist   Honda Accord Walk Around,0.0,0.0
5932,"I added a video to a playlist   ,000,000 Mile Honda CRX",0.0,0.0
5933,I added a video to a playlist   Honda Accord Hybrid,0.0,0.0
5934,I added a video to a playlist   Honda Ridgeline RTL E,0.0,0.0
5935,I added a video to a playlist   Honda CR-V Touring,0.0,0.0
5936,Honda Accord Sedan FA18967A:   via,0.0,0.0
5937,Honda ’s First Production Car – the T360 (1963 – )   roduction-car-the-t360-1963-1967 …,0.0,0.0
5938,I added a video to a playlist   TH Darren Smith,0.0,0.0
5939,New boots are the worst to break in,0.0,2.0
5940,I added a video to a playlist   TH Solomon Jackson,0.0,0.0
5941,I added a video to a playlist   TH Mike Winkler,0.0,0.0
5942,I added a video to a playlist   TH Huessin Abdalrhaman,0.0,0.0
5943,I added a video to a playlist   TH Julio Teijido,0.0,0.0
5944,I added a video to a playlist   TH Evelin Williams,0.0,0.0
5945,I added a video to a playlist   TH Joe Lyman,0.0,0.0
5946,I added a video to a playlist   TH Sam Albashiti,0.0,0.0
5947,I added a video to a playlist   TH David Story,0.0,0.0
5948,I added a video to a playlist   TH Huessin Abdalrhaman,0.0,0.0
5949,I added a video to a playlist   TH Christine Alba,0.0,0.0
5950,I added a video to a playlist   TH Joe Lyman,0.0,0.0
5951,I added a video to a playlist   TH Juan Palacio,0.0,0.0
5952,I added a video to a playlist   TH Mike Pelletier,0.0,0.0
5953,TWEETEROS QUEEEE HONDA PASENLA SUPER LINDO SI TOMAN NO MANEJEN POR FAVOR SEGURIDAD ANTE TODO BENDICIONES AMERICANISTAS..,6.0,14.0
5954,I added a video to a playlist   Honda Fit EX-L,0.0,0.0
5955,"Honda recalls more than ,000 Odyssey minivans  ",1.0,0.0
5956,"Selling Honda Vtx for $6,000 OBO. Runs Great! New Brakes, Clutch. ,600 Miles. Cell: (714) -8405",0.0,0.0
5957,Gostei de um vídeo   ae … Sremmurd - Look Alive (Live On The Honda Stage),0.0,0.0
5958,HONDA XL500S https://,0.0,0.0
5959,"Amanda raced, finished, massacred Honda . No more beat because the judge did not leave, frame. Congratulations Amanda https:// …",1.0,0.0
5960,"Happy Honda Days is happening through /3! Drive a Accord, or , CR-V, HR-V, Fit, or Civic for a great deal.  ",0.0,1.0
5961,Manhattan Honda dealership highlights performance   soco.space/tgu40G,0.0,0.0
5962,CATENA CALZA OMOLOGATA RUD HYBRID H104 /60-14 HONDA Concerto | eBay  ,0.0,0.0
5963,Comet P/ Honda -Mrkos-Pajdusakova passed perihelion today -Dec-31 :22:27 UT at 325044 AU from the sun.,0.0,1.0
5964,"Since they're cost-cutting, there's no way LAG pays $10 mill. fee for player, esp when Honda 's contract is up in June.",0.0,3.0
5965,Adicionei um vídeo a uma playlist   am … Smith - I'm Not The Only One (Live) ( Honda Stage at the,0.0,0.0
5966,Please RT? Honda Accord Hybrid Tested: It Plays the Numbers  ,0.0,0.0
5967,Upgrades In All The Right Places  ,0.0,0.0
5968,A customer review of their new Honda CRV Touring FWD  ,0.0,0.0
5969,haha tell them to buy a Honda,1.0,1.0
5970,Happy birthday!!! https:// …,0.0,0.0
5971,Honda Other | eBay -  ,0.0,0.0
5972,"Honda has recalled over ,000 minivans. DETAILS:  ",1.0,0.0
5973,"Offer eires today, so come in fast!  ",0.0,0.0
5974,Looking for a minivan to safely take you and your family around Omaha? Don’t forget about the  ,0.0,0.0
5975,Sitting in a dealership using to figure out monthly payments for different interest rates,4.0,28.0
5976,Honda Odyssey an Automobile Risk? Already Recalled - Auto World News  ,0.0,0.0
5977,Honda Odyssey an Automobile Risk? Already Recalled - Auto World News  ,0.0,0.0
5978,No any car. Even a Honda is more here. Cars are more eensive here and so is insurance.,0.0,0.0
5979,Just had Honda CV service . Guess extended warranty has items not covered. Took hrs to clean heat coil. fail.,0.0,0.0
5980,Just in! We have recently added a Honda Pilot to our inventory. Check it out :  ,0.0,0.0
5981,GRAB % CNY PROMO OFFER ON LATEST HONDA CIVIC FULL CONVERSION BODYKIT FC-R & INSTALL BEFORE CNY . LIMITED...  ,0.0,0.0
5982,CHEGA AO BRASIL CBR RR - HONDA HRC - SUPER BIKES:   via,0.0,0.0
5983,Used Honda Pilot LX for Sale in West Chester PA Crossroads...  ,0.0,0.0
5984,Thought I would share Honda Activa G (Rating-4.19/5) %23WriteShareWin . tiva-3G-reviews-925733227 … via,0.0,0.0
5985,Can Honda make the minivan cool?  ,0.0,0.0
5986,and I'm sending this now because I'll be fucking away from my phone when the time is right lol,0.0,0.0
5987,MarketWatch: Can Honda make the minivan cool?  ,0.0,0.0
5988,"also, I wish you a amazing . Keep dazzling the world with your art and your beautiful self",0.0,0.0
5989,Honest review of Honda Civic . est-review-of-honda-civic-2016/ …,0.0,0.0
5990,of Downtown Los Angeles .,0.0,0.0
5991,Incoming Proton Burst/Comet Honda Breaking Apart. (BP Earth Watch) . Ct0k …,0.0,0.0
5992,Honda accord F22 burnout idol. Mag ingay pa tayo next year! Angas made my birthday even more better,0.0,0.0
5993,Honda Civic Hatchback for Sherry from Gabby Whitehead at Tameron Honda in Birmingham  ,0.0,0.0
5994,Honda Civic   I have owned this car since and am the second owner. My,0.0,0.0
5995,Honda EU2000ic Watt Portable Companion Quiet Inverter Parallel Generator  ,0.0,0.0
5996,Honda EU2000i Watt Portable Quiet Inverter Camouflage Gas Power Generator  ,0.0,0.0
5997,Honda EU2000i and EU2000ic Companion Inverter Generator Parrallel Combo Kit  ,0.0,0.0
5998,Honda EU3000iH Watt Portable Quiet Inverter Parallel Capable Gas Generator  ,0.0,0.0
5999,Look! It's a new car (payment)! Say hello to super fancy Honda Civic - manual transmission… .,0.0,0.0
6000,  TheHondaMan.com The Daily Drivers: Honda Ridgeline AWD RTL-E -   Tampabay.com  ,0.0,0.0
6001,Going out tonight? You should know about . Free ride for you and your car!  ,0.0,0.0
6002,Click here to vote for Barker Honda Athlete of the Week! Check out the new nominees.   .aspx?PageType=VOTING&contestid=261018 …,1.0,3.0
6003,"let me guess your favorite, I'm saying the Honda Fit on the dirt?",0.0,1.0
6004,"I am selling Honda CR-V for $3,900 near: Miami on OfferUp. https:// ?utm_source=twitter&utm_mediumcial&utm_campaignwnershare …",0.0,0.0
6005,Going to get her off that honda and put her in a foreign,3.0,6.0
6006,"I posted photos on Facebook in the album Featured Vehicle: Honda Accord SE: -31-2016""   """,0.0,0.0
6007,Srivari Honda wishes you a happy and prosperous New Year.  ,0.0,0.0
6008,I just checked in at Honda with Download today!  ,0.0,0.0
6009,New post ( Honda ’s New Electric Motor Works Without Essential Rare-Earth Metals) has been published on Auto ... NEWS &amp; R ...,0.0,0.0
6010,spiny Lobster at Bahia Honda State Park - Monroe County . /26763450282 …,0.0,0.0
6011,"Honda 's vision statement in , 'To destroy Yamaha' today,' To be a company that their share holders , costomers & society wants.'",0.0,0.0
6012,"% chance im chilling in someone's living room tonight and some Honda Civic crashes through the wall, only killing me",0.0,7.0
6013,Harleys & the Rebel .,0.0,0.0
6014,it's a good thing we didn't take the Honda that night,0.0,1.0
6015,"Honda FIT for Sale by Owner in Albany, NY - $5,995 . albany-ny/honda-57209039.html …",0.0,0.0
6016,local youths keep vandalizing my happy honda days nativity scene,4.0,21.0
6017,Honda Brio - honda -brio-300x250_67849305 Image by bhautikjoshi Uploaded with the Flock Browser P...  ,0.0,0.0
6018,Honda Brio - honda -brio-300x250_67849305 Image by bhautikjoshi Uploaded with the Flock Browser Pacific Adalah H...  ,0.0,0.0
6019,gonna have to chop that bih down If you plan on playing it for Honda,0.0,0.0
6020,Honda Accord Auxiliary Port Install (aux port install)   ord-auxiliary-port-install-aurt-install …,0.0,0.0
6021,HONDA LIFE Ad (HD) ⇒ https://,0.0,0.0
6022,[4k] New Honda NSX interior and exterior In Geneva ⇒ https://,0.0,0.0
6023,depends. Did she Chun Li/E Honda spam you?,0.0,0.0
6024,"Thanks to my Dio, my wasn't a complete disaster | Obligatory Motorist. Read more:   $7267",0.0,0.0
6025,It's no reason your eedition should be sounding like a Hispanic Honda Civic,0.0,0.0
6026,Energy Fuels Announces Improved Project Economics for its %-Owned Roca Project; R... Read more:   $7267,0.0,0.0
6027,Honda Accord Commercial https:// アメリカではこんなCMも,0.0,0.0
6028,"i-VTEC DOHC (2 PACK) emblem Vinyl Sticker Honda Civic Decal Euro Drift Illest…   / …""",0.0,0.0
6029,"Rockin Tommy Hill but iont feel niggas , Ralphy Bodega really bout a meal ticket , i will steal ya bitch yeah like a Honda Civic (so easy)""""",0.0,0.0
6030,"Honda Ridgeline's ignition turned on December , at :06PM near   rev b",0.0,0.0
6031,Honda Civic Touring Update : Civic Si Lite?   (via ),1.0,3.0
6032,"At Tampa Honda we are continually fulfilling our mission which is: We are committed to increasing trust and...   """,0.0,0.0
6033,"play & Win prizes upto Rs Crores, iPhone, Samsung K LED, Honda Amaze ! Click here to Play Now   T&C",0.0,0.0
6034,WOW THAT GUY IS WEARING JENSON BUTTON'S MCLAREN HONDA CAP https:// tus/815246444193943552 …,0.0,0.0
6035,Honda CRV for Ali from Nick Foster at Tameron Honda in Birmingham  ,0.0,0.0
6036,Certified Pre-Owned Honda Civic LX FWD D Coupe. It will go fast! . ified-used-2015-honda-civic-lx-fwd-2d-coupe-2hgfg3a50fh502563 …,0.0,0.0
6037,Honda making mil for that...and everyone else begging...on their knees for a lousy K....what has she done?...like Conor & Brock..nothing,0.0,0.0
6038,"RECALL: Honda recalls more than ,000 Odyssey minivans -  ",4.0,1.0
6039,Voting is now open for this week's Barker Honda Athletes of the Week,0.0,0.0
6040,Don't disrespect Honda like that? https:// tus/805219876776411136 …,0.0,1.0
6041,I liked a video   Honda Grom - An everyday bike? Commuter? Daily?,0.0,0.0
6042,"New Year, New Ride Honda Rebel   WorldofPowersports.com  ",0.0,0.0
6043,"Traveling the long and windy road. That's windy. If a Honda Fit is overturned in KY or VA, it's me.",0.0,1.0
6044,First draft of the Honda history and museum guide book completed and edited ready for the second draft. It has...  ,0.0,3.0
6045,Just in! We have recently added a Honda Accord to our inventory. Check it out: . s/3-7357951 …,0.0,0.0
6046,Shopping for a vehicle? Check out our newest addition: Honda Civic: . s/3-7358000 …,0.0,0.0
6047,Just in! We have recently added a Honda Pilot to our inventory. Check it out :  ,0.0,0.0
6048,Just in! We have recently added a Honda CR-V to our inventory. Check it out :  ,0.0,0.0
6049,Breakfast Catering for Carl Hogan Honda . Free Strawberry Cheesecake Brownies for our,0.0,0.0
